dump_name,breach_date,record_count,info,source
Jefit.com,2017,2892626,https://www.jefit.com/,Leaked.Domains
NitroPDF,2020,77102153,https://www.gonitro.com/,Leaked.Domains
StoryBird.com,2021,1200871,https://storybird.com/,Leaked.Domains
Sitepoint.com,2020,877508,https://www.sitepoint.com/,Leaked.Domains
pixlr.com,2020,1905335,https://pixlr.com/,Leaked.Domains
bookmate.com,2018,8023542,https://bookmate.com/,Leaked.Domains
Ggumim.co.kr (집꾸미기),2020,1819218,https://www.ggumim.co.kr/,Leaked.Domains
Evite.com,2013,98287221,https://www.evite.com/,Leaked.Domains
Livejournal.com,2017,30356575,https://www.livejournal.com/,Leaked.Domains
AnimalJam.com,2020,7088659,https://www.animaljam.com/,Leaked.Domains
DuelingNetwork,2017,6482871,http://duelingnetwork.com/,Leaked.Domains
Rooter.io,2021,1062290,https://web.rootersports.com/,Leaked.Domains
Wongnai.com,2020,4286477,https://www.wongnai.com/,Leaked.Domains
123rf.com,2020,8605577,https://www.123rf.com/,Leaked.Domains
Eatigo.com,2020,2765614,https://eatigo.com/,Leaked.Domains
Reddoorz.com,2020,5889789,https://www.reddoorz.com/,Leaked.Domains
Tokopedia.com,2020,71364222,https://www.tokopedia.com/,Leaked.Domains
Chatbooks.com,2020,2520082,https://chatbooks.com/,Leaked.Domains
Minted.com,2020,4342842,https://www.minted.com/,Leaked.Domains
MyRepoSpace.com,2015,252898,https://myrepospace.com/,Leaked.Domains
Goninja.de,2019,4999727,http://ninja.goninja.de/,Leaked.Domains
Zynga.com,2019,159186708,https://www.zynga.com/,Leaked.Domains
JD.com,2013,69775255,https://global.jd.com/,Leaked.Domains
BigBasket.com,2020,21364724,https://www.bigbasket.com/,Leaked.Domains
Clearvoicesurveys.com,2021,15603279,https://www.clearvoicesurveys.com/,Leaked.Domains
Exodus.com,2021,2992308,https://www.exodus.com/,Leaked.Domains
Gamess.co.kr,2011,1921257,https://gamess.co.kr/,Leaked.Domains
Geniusu.com,2020,1300798,https://www.geniusu.com/,Leaked.Domains
Glofox.com,2020,2455298,https://www.glofox.com/,Leaked.Domains
Homechef.com,2020,8716847,https://www.homechef.com/,Leaked.Domains
Kaneva.com,unknown,3911035,https://www.kaneva.com/,Leaked.Domains
Katapult.com,unknown,2229188,https://katapult.com/,Leaked.Domains
Parkmobile.io,2021,21429115,https://parkmobile.io/,Leaked.Domains
Peatix.com,2019,6762982,https://peatix.com/,Leaked.Domains
Pizap.com,2017,42481743,https://www.pizap.com/,Leaked.Domains
Romwe.com,2018,20313117,https://www.romwe.com/,Leaked.Domains
Shopback.sg,2020,21166116,https://www.shopback.sg/,Leaked.Domains
Startribune.com,2019,1828894,https://www.startribune.com/,Leaked.Domains
