"breachdates","published_mo_yr","domain","hacker","records","sourcetype"
,"2019-02-02T00:00:00.000Z","totalspeed.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","totelcsi.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","toxxic.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","touchstoneteam.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","trappett.co.uk",,,"leakreport"
,"2019-02-02T00:00:00.000Z","tpponline.de",,,"leakreport"
,"2019-02-02T00:00:00.000Z","trebilcocks.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","toya.net.pl",,,"leakreport"
,"2019-02-02T00:00:00.000Z","transitglass.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","tradenet.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","transactel.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","trickgs.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","trash.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","tri-lakes.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","tpa.com.br",,,"leakreport"
,"2019-02-02T00:00:00.000Z","traer.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","transnet.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","tribaltuna.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","treehousedesigninc.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","tripledubs.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","travelhealthclinic.co.uk",,,"leakreport"
,"2019-02-02T00:00:00.000Z","transmedic.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","tpgi.com.au",,,"leakreport"
,"2019-02-02T00:00:00.000Z","trashemail.de",,,"leakreport"
,"2019-02-02T00:00:00.000Z","tranquility.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","treecityproperties.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","transparentblanche.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","treadwayfamily.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","trishr.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","trekkies.cz",,,"leakreport"
,"2019-02-02T00:00:00.000Z","triglia.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","trkmetro.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","tristarpi.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","triton.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","toutfaire.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","tro-lan.de",,,"leakreport"
,"2019-02-02T00:00:00.000Z","tristartech.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","trollsbottom.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","tri-countynet.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","trinteriors.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","trebons.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","towermicro.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","toxic-link.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","towering.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","triercompany.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","trifiro.it",,,"leakreport"
,"2019-02-02T00:00:00.000Z","tropicaltraveler.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","tricitysite.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","troycable.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","tru.eastlink.ca",,,"leakreport"
,"2019-02-02T00:00:00.000Z","trucoteca.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","truevine.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","trouthooker.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","tsjomonline.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","tsanetips.be",,,"leakreport"
,"2019-02-02T00:00:00.000Z","tsf47.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","trustmortgagepr.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","trvnet.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","tss.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","trytel.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","tsetv.it",,,"leakreport"
,"2019-02-02T00:00:00.000Z","tth.uk.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","ttlc.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","zipmail.com.br",,,"leakreport"
,"2019-02-02T00:00:00.000Z","ttlv.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","ttnet.net.tr",,,"leakreport"
,"2019-02-02T00:00:00.000Z","tu-clausthal.de",,,"leakreport"
,"2019-02-02T00:00:00.000Z","tuamo.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","tubosmaravilha.com.br",,,"leakreport"
,"2019-02-02T00:00:00.000Z","ukr.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","tucker.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","tuffast.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","tularosa.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","tulisielu.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","tuocasion.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","tulalipbroadband.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","turboprinz.de",,,"leakreport"
,"2019-02-02T00:00:00.000Z","turbonet.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","turboprinzessin.de",,,"leakreport"
,"2019-02-02T00:00:00.000Z","turetti.it",,,"leakreport"
,"2019-02-02T00:00:00.000Z","turfjim.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","turtlecreek.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","tutku.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","turkishpower.be",,,"leakreport"
,"2019-02-02T00:00:00.000Z","tuznik.pl",,,"leakreport"
,"2019-02-02T00:00:00.000Z","tvb.it",,,"leakreport"
,"2019-02-02T00:00:00.000Z","tvsatbg.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","tvconline.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","tv-com.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","tvcconnect.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","tvscable.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","tvk.pl",,,"leakreport"
,"2019-02-02T00:00:00.000Z","tvskat.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","tvteletronik.pl",,,"leakreport"
,"2019-02-02T00:00:00.000Z","twc.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","tweakers.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","twincountyfunerals.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","tvsonline.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","twistedwarp.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","twinvalley.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","tx3.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","twpc.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","tycom.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","txwinet.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","tyldd.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","u.louissaleonline.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","tysklind.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","uastar.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","tznet.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","tzarkusi.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","ubbi.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","uaclub.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","ucfs.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","ubtanet.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","ucl.ac.uk",,,"leakreport"
,"2019-02-02T00:00:00.000Z","ufa1.ru",,,"leakreport"
,"2019-02-02T00:00:00.000Z","uclmail.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","uclouvain.be",,,"leakreport"
,"2019-02-02T00:00:00.000Z","ufabc.edu.br",,,"leakreport"
,"2019-02-02T00:00:00.000Z","ue.poznan.pl",,,"leakreport"
,"2019-02-02T00:00:00.000Z","ufamts.ru",,,"leakreport"
,"2019-02-02T00:00:00.000Z","ufpa.br",,,"leakreport"
,"2019-02-02T00:00:00.000Z","ufpr.br",,,"leakreport"
,"2019-02-02T00:00:00.000Z","ufv.br",,,"leakreport"
,"2019-02-02T00:00:00.000Z","uib.es",,,"leakreport"
,"2019-02-02T00:00:00.000Z","uisco.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","ulc.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","uisreno.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","uku.co.uk",,,"leakreport"
,"2019-02-02T00:00:00.000Z","ulrichskirchen.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","ultimatedrivingschoolng.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","ulss12.ve.it",,,"leakreport"
,"2019-02-02T00:00:00.000Z","umail.ru",,,"leakreport"
,"2019-02-02T00:00:00.000Z","umanoinc.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","umc.com.sa",,,"leakreport"
,"2019-02-02T00:00:00.000Z","umontreal.ca",,,"leakreport"
,"2019-02-02T00:00:00.000Z","unakwik.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","une.net.co",,,"leakreport"
,"2019-02-02T00:00:00.000Z","undos.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","undiefactory.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","uneedspeed.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","uni-greifswald.de",,,"leakreport"
,"2019-02-02T00:00:00.000Z","uni-bielefeld.de",,,"leakreport"
,"2019-02-02T00:00:00.000Z","uni-jena.de",,,"leakreport"
,"2019-02-02T00:00:00.000Z","uni-koblenz.de",,,"leakreport"
,"2019-02-02T00:00:00.000Z","uni-landau.de",,,"leakreport"
,"2019-02-02T00:00:00.000Z","uni-leipzig.de",,,"leakreport"
,"2019-02-02T00:00:00.000Z","uni-osnabrueck.de",,,"leakreport"
,"2019-02-02T00:00:00.000Z","uni-wuerzburg.de",,,"leakreport"
,"2019-02-02T00:00:00.000Z","uni-potsdam.de",,,"leakreport"
,"2019-02-02T00:00:00.000Z","uni.de",,,"leakreport"
,"2019-02-02T00:00:00.000Z","uni.opole.pl",,,"leakreport"
,"2019-02-02T00:00:00.000Z","unibourne.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","unicorncom.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","unifi.it",,,"leakreport"
,"2019-02-02T00:00:00.000Z","unicominfotel.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","unige.it",,,"leakreport"
,"2019-02-02T00:00:00.000Z","uninet.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","unilec.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","unilim.fr",,,"leakreport"
,"2019-02-02T00:00:00.000Z","uninets.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","unip.br",,,"leakreport"
,"2019-02-02T00:00:00.000Z","unique-messebau.de",,,"leakreport"
,"2019-02-02T00:00:00.000Z","unipa.it",,,"leakreport"
,"2019-02-02T00:00:00.000Z","uralweb.ru",,,"leakreport"
,"2019-02-02T00:00:00.000Z","unison.be",,,"leakreport"
,"2019-02-02T00:00:00.000Z","unitedlendingusa.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","unisannio.it",,,"leakreport"
,"2019-02-02T00:00:00.000Z","united.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","unitedsky.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","univ-pau.fr",,,"leakreport"
,"2019-02-02T00:00:00.000Z","univ-lyon1.fr",,,"leakreport"
,"2019-02-02T00:00:00.000Z","univ-paris8.fr",,,"leakreport"
,"2019-02-02T00:00:00.000Z","univ-perp.fr",,,"leakreport"
,"2019-02-02T00:00:00.000Z","uniwersytetdzieci.pl",,,"leakreport"
,"2019-02-02T00:00:00.000Z","univ-st-etienne.fr",,,"leakreport"
,"2019-02-02T00:00:00.000Z","unonet.it",,,"leakreport"
,"2019-02-02T00:00:00.000Z","unrealsoft.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","unpeople.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","unterderbruecke.de",,,"leakreport"
,"2019-02-02T00:00:00.000Z","unreal.pl",,,"leakreport"
,"2019-02-02T00:00:00.000Z","uwclub.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","uoguelph.ca",,,"leakreport"
,"2019-02-02T00:00:00.000Z","up-link.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","upb.de",,,"leakreport"
,"2019-02-02T00:00:00.000Z","upag.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","uploadkings.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","upperspace.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","uqam.ca",,,"leakreport"
,"2019-02-02T00:00:00.000Z","urbangreenspaces.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","uqo.ca",,,"leakreport"
,"2019-02-02T00:00:00.000Z","urhere.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","urmom.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","urnet.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","usaonline.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","usan-bu.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","usa2net.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","usask.ca",,,"leakreport"
,"2019-02-02T00:00:00.000Z","usatek.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","usawide.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","uscoinboards.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","uspatriot.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","usinternet.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","usd402.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","ut-vols.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","ustiger.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","utvinternet.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","utech.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","utfpr.edu.br",,,"leakreport"
,"2019-02-02T00:00:00.000Z","uvigo.es",,,"leakreport"
,"2019-02-02T00:00:00.000Z","uwindsor.ca",,,"leakreport"
,"2019-02-02T00:00:00.000Z","uzmanekip.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","utilityoptics.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","v1.ru",,,"leakreport"
,"2019-02-02T00:00:00.000Z","va.pl",,,"leakreport"
,"2019-02-02T00:00:00.000Z","va.metrocast.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","videotron.ca",,,"leakreport"
,"2019-02-02T00:00:00.000Z","vahanagro.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","vakkilainen.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","valachnet.cz",,,"leakreport"
,"2019-02-02T00:00:00.000Z","valislaw.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","valliant.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","valleytel.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","valnan.it",,,"leakreport"
,"2019-02-02T00:00:00.000Z","valornet.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","valp.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","value.net.nz",,,"leakreport"
,"2019-02-02T00:00:00.000Z","vandergrijn.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","van-rooijen.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","vanderstockt.be",,,"leakreport"
,"2019-02-02T00:00:00.000Z","vangiewilliams.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","vaneijndhoven.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","vces.cz",,,"leakreport"
,"2019-02-02T00:00:00.000Z","vanoers.be",,,"leakreport"
,"2019-02-02T00:00:00.000Z","vdc.com.vn",,,"leakreport"
,"2019-02-02T00:00:00.000Z","vci.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","vasolutionz.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","vdwal.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","vdopia.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","vecter.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","vegalift.it",,,"leakreport"
,"2019-02-02T00:00:00.000Z","vektor.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","veljidosabhai.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","velociter.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","velocom.com.ar",,,"leakreport"
,"2019-02-02T00:00:00.000Z","venadocreek.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","veneziasrl.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","vene-cargo.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","venez.fr",,,"leakreport"
,"2019-02-02T00:00:00.000Z","ventodelsud.it",,,"leakreport"
,"2019-02-02T00:00:00.000Z","venus.it",,,"leakreport"
,"2019-02-02T00:00:00.000Z","vera.com.uy",,,"leakreport"
,"2019-02-02T00:00:00.000Z","verderio.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","verganiflli.it",,,"leakreport"
,"2019-02-02T00:00:00.000Z","veritas-company.de",,,"leakreport"
,"2019-02-02T00:00:00.000Z","verizonmail.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","vodafone.it",,,"leakreport"
,"2019-02-02T00:00:00.000Z","versanet.de",,,"leakreport"
,"2019-02-02T00:00:00.000Z","veronacquisti.it",,,"leakreport"
,"2019-02-02T00:00:00.000Z","versilia.toscana.it",,,"leakreport"
,"2019-02-02T00:00:00.000Z","veryrealemail.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","vetrani.cz",,,"leakreport"
,"2019-02-02T00:00:00.000Z","veze.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","viaduk.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","vic.australis.com.au",,,"leakreport"
,"2019-02-02T00:00:00.000Z","vianet.ca",,,"leakreport"
,"2019-02-02T00:00:00.000Z","volny.cz",,,"leakreport"
,"2019-02-02T00:00:00.000Z","viconet.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","victoriajamesconcierge.co.uk",,,"leakreport"
,"2019-02-02T00:00:00.000Z","victorylane.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","vif.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","videogang.it",,,"leakreport"
,"2019-02-02T00:00:00.000Z","vigomeano.it",,,"leakreport"
,"2019-02-02T00:00:00.000Z","vigore-mag.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","vikhenriksen.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","vp.pl",,,"leakreport"
,"2019-02-02T00:00:00.000Z","vikysims.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","vtomske.ru",,,"leakreport"
,"2019-02-02T00:00:00.000Z","villacapri.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","villafans.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","vimalgroup.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","vtr.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","vimen.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","vinbazar.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","vintagehealth.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","viotech.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","vip.163.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","vip.interia.pl",,,"leakreport"
,"2019-02-02T00:00:00.000Z","vip.it",,,"leakreport"
,"2019-02-02T00:00:00.000Z","virginbroadband.com.au",,,"leakreport"
,"2019-02-02T00:00:00.000Z","virishi.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","viscom.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","virtlantis.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","visi.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","vistage.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","vistecon.com.br",,,"leakreport"
,"2019-02-02T00:00:00.000Z","vitalbanet.it",,,"leakreport"
,"2019-02-02T00:00:00.000Z","visualwizardry.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","viverna.it",,,"leakreport"
,"2019-02-02T00:00:00.000Z","vitske.be",,,"leakreport"
,"2019-02-02T00:00:00.000Z","vivianisrl.it",,,"leakreport"
,"2019-02-02T00:00:00.000Z","viveole.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","vivointernetdiscada.com.br",,,"leakreport"
,"2019-02-02T00:00:00.000Z","viziamail.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","teleklik.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","toast.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","toronto.ca",,,"leakreport"
,"2019-02-02T00:00:00.000Z","univ-fcomte.fr",,,"leakreport"
,"2019-02-02T00:00:00.000Z","univ-lille3.fr",,,"leakreport"
,"2019-02-02T00:00:00.000Z","univ-nantes.fr",,,"leakreport"
,"2019-02-02T00:00:00.000Z","univaq.it",,,"leakreport"
,"2019-02-02T00:00:00.000Z","uos.de",,,"leakreport"
,"2019-02-02T00:00:00.000Z","uvic.ca",,,"leakreport"
,"2019-02-02T00:00:00.000Z","vmakemore.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","vmmicro.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","vodafone.es",,,"leakreport"
,"2019-02-02T00:00:00.000Z","vodafone.net.nz",,,"leakreport"
,"2019-02-02T00:00:00.000Z","vogent.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","vodatel.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","voils.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","vollbio.de",,,"leakreport"
,"2019-02-02T00:00:00.000Z","volja.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","volunteerwireless.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","voltolinilaw.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","volstate.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","volvo.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","vonarda.de",,,"leakreport"
,"2019-02-02T00:00:00.000Z","vorsicht-bissig.de",,,"leakreport"
,"2019-02-02T00:00:00.000Z","voo.be",,,"leakreport"
,"2019-02-02T00:00:00.000Z","vrservizi.it",,,"leakreport"
,"2019-02-02T00:00:00.000Z","vtronics.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","vsi.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","vtc.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","vulcanoconsult.it",,,"leakreport"
,"2019-02-02T00:00:00.000Z","vwave.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","vtsystems.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","vynogradov.de",,,"leakreport"
,"2019-02-02T00:00:00.000Z","bash.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","ika9.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","imax.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","lar.com.br",,,"leakreport"
,"2019-02-02T00:00:00.000Z","vr-web.de",,,"leakreport"
,"2019-02-02T00:00:00.000Z","isenknabe.de",,,"leakreport"
,"2019-02-02T00:00:00.000Z","ldschule-schwanewede.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","lker-enterprises.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","btv.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","lkercircle.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","llcolmonoy.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","llem.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","lnutel.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","llinders.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","nadoo.es",,,"leakreport"
,"2019-02-02T00:00:00.000Z","nex.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","r-im-urlaub.de",,,"leakreport"
,"2019-02-02T00:00:00.000Z","nanchi.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","rwick.ac.uk",,,"leakreport"
,"2019-02-02T00:00:00.000Z","rriorpear.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","shbeck.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","terwayguide.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","vedirect.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","terworkscompany.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","venet.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","xaddictsf.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","ais.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","ynefarley.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","hsi.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","gwave.ca",,,"leakreport"
,"2019-02-02T00:00:00.000Z","gplc.co.uk",,,"leakreport"
,"2019-02-02T00:00:00.000Z","teach-reading.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","b-u.de",,,"leakreport"
,"2019-02-02T00:00:00.000Z","thinkbig.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","b2net.it",,,"leakreport"
,"2019-02-02T00:00:00.000Z","bbland.de",,,"leakreport"
,"2019-02-02T00:00:00.000Z","bcity.zzn.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","bcityuk.zzn.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","ber-pf.de",,,"leakreport"
,"2019-02-02T00:00:00.000Z","bcoding.it",,,"leakreport"
,"2019-02-02T00:00:00.000Z","bfirms.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","bhart.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","bkraft.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","bhmg.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","bmedia.com.pl",,,"leakreport"
,"2019-02-02T00:00:00.000Z","bit.de",,,"leakreport"
,"2019-02-02T00:00:00.000Z","bmk.de",,,"leakreport"
,"2019-02-02T00:00:00.000Z","bmoda.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","bone.com.au",,,"leakreport"
,"2019-02-02T00:00:00.000Z","bster-uk.co.uk",,,"leakreport"
,"2019-02-02T00:00:00.000Z","btropolis.com",,,"leakreport"
,"2019-02-02T00:00:00.000Z","buniverse.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","bworks2000.net",,,"leakreport"
,"2019-02-02T00:00:00.000Z","bweaver.it",,,"leakreport"
